# model_name=pna_reverse_mp_with_ego
# seed=0
# started_at=20251023-133743
epoch,train_loss,val_loss,val_macro_minF1,val_deg-in_minF1,val_deg-out_minF1,val_fan-in_minF1,val_fan-out_minF1,val_C2_minF1,val_C3_minF1,val_C4_minF1,val_C5_minF1,val_C6_minF1,val_S-G_minF1,val_B-C_minF1
1,0.3400468796608038,0.28690776525763795,0.759913528507406,0.9998252391815186,0.9998264312744141,0.956601083278656,0.9553051590919495,0.320422500371933,0.5846492648124695,0.7613083124160767,0.7224617600440979,0.7565165758132935,0.6496556997299194,0.6524767875671387
2,0.2820701732416637,0.28147572360467166,0.7762068482962522,0.9963177442550659,0.9477911591529846,0.9414873719215393,0.8147984743118286,0.8776541948318481,0.43424007296562195,0.760732114315033,0.7403088212013245,0.7521088123321533,0.6242202520370483,0.6486163139343262
3,0.2567144670756534,0.24214786308584735,0.8099287314848467,0.9996504783630371,1.0,0.9577465653419495,0.9582121968269348,0.9466301202774048,0.5887613892555237,0.738753616809845,0.7228434681892395,0.7426586747169495,0.6686274409294128,0.5853320956230164
4,0.24730756547069177,0.2440871637663804,0.8023799007589166,0.9994755983352661,0.998784065246582,0.9585540294647217,0.956987202167511,0.9546338319778442,0.5859375596046448,0.7151197195053101,0.6755853295326233,0.7056437730789185,0.6118124723434448,0.663645327091217
5,0.24450702057220042,0.24840530275832862,0.8052639798684553,1.0,0.9989579916000366,0.9588941335678101,0.9568081498146057,0.9497659802436829,0.572955846786499,0.7364372611045837,0.630885124206543,0.698877215385437,0.6853498816490173,0.6689721941947937
6,0.24251674592960626,0.24161989358253777,0.815241889520125,0.9996504783630371,1.0,0.9554446339607239,0.9574660658836365,0.9681325554847717,0.5676998496055603,0.7663998007774353,0.7397514581680298,0.7577068209648132,0.5706705451011658,0.6847385764122009
7,0.2423989424132742,0.2415068710106425,0.8064968098293651,0.9984251856803894,0.9979137182235718,0.9557816982269287,0.9403948783874512,0.972836434841156,0.581267237663269,0.7286756038665771,0.6535017490386963,0.7117056846618652,0.6742219924926758,0.6567407250404358
8,0.23904211324406788,0.24762735166586936,0.8161822557449341,0.9998252987861633,0.9998264312744141,0.9588792324066162,0.956963837146759,0.9608938097953796,0.6201281547546387,0.7293052673339844,0.639064371585846,0.7371100783348083,0.6887622475624084,0.6872460842132568
9,0.23850392922759056,0.24030325608327985,0.822753142226826,0.9968652129173279,0.9975728392601013,0.9590536952018738,0.9579334855079651,0.9683143496513367,0.5857114791870117,0.7621083855628967,0.7075570225715637,0.7597895860671997,0.6814654469490051,0.6739130616188049
10,0.23819994268706068,0.25608663057209924,0.8072509603066877,0.998249888420105,0.9681345820426941,0.9589394330978394,0.8505648970603943,0.9646910429000854,0.5451022982597351,0.7631405591964722,0.7346405386924744,0.7475578188896179,0.6696106195449829,0.679128885269165
11,0.2372844655183144,0.2365532911499031,0.8129079070958224,0.9996504783630371,0.9938907623291016,0.962623655796051,0.9442421197891235,0.9660908579826355,0.518285870552063,0.752723217010498,0.7315189838409424,0.7453920841217041,0.6545454859733582,0.6730234622955322
12,0.23649762402055785,0.23593394190538675,0.810067052190954,1.0,1.0,0.9613138437271118,0.9586294889450073,0.9763182401657104,0.5784866809844971,0.7612903714179993,0.7239044308662415,0.7451332807540894,0.6795089840888977,0.5261522531509399
13,0.2363282943260856,0.24198669067118317,0.8062914447350935,1.0,0.9959937334060669,0.9670736193656921,0.9090186953544617,0.9648020267486572,0.6053323745727539,0.6891088485717773,0.6711650490760803,0.7004732489585876,0.6856504678726196,0.6805878281593323
14,0.23415663605555892,0.2371113388799131,0.8156659494746815,0.9946133494377136,0.9984361529350281,0.9799662828445435,0.9587440490722656,0.9642281532287598,0.5203178524971008,0.7685741186141968,0.7415929436683655,0.7592945098876953,0.6460061073303223,0.6405519247055054
15,0.23263651318848133,0.2504687836044468,0.7756458683447405,0.9763948321342468,0.9968673586845398,0.9278846383094788,0.9545875787734985,0.9665379524230957,0.48762086033821106,0.7675069570541382,0.7328006625175476,0.7477850317955017,0.6610419750213623,0.3130767047405243
